ezinokuvela	REL
lolungiselelo	POSS05
ze-aids	POSS10
ii-cdw	N10
kwaphezulu	ADV
achasene	REL
nolunesiphiwo	ADV
ngamandla	ADV
ebusuku	NLOC
nobungcaphephe	ADV
ngokuqokelela	ADV
kabini	ADV
ngeengcebiso	ADV
yamaqela	POSS09
uhlobo	N11
lwabiwo-mali	N11
ekugxilwe	REL
nezikhundla	ADV
kubahlali	NLOC
cycle	FOR
sezizathu	POSS07
bethelela	V
lawula	V
kwiziqhamo	NLOC
ezibambekayo	REL
xhaphaza	V
lobunkokheli	POSS11
elishumi	REL
olungabantu	REL
kwizigaba	NLOC
okwahlukeneyo	REL
kuyiyo	PROEMP09
esigqityezelwayo	REL
ababhalisiweyo	REL
okungundoqo	REL
umlambo	N03
elandelayo	REL
nasekusetyenzisweni	ADV
esibaluleke	REL
nokunqongophala	ADV
nokuzinikela	ADV
lorhwaphilizo	POSS11
ezisekiweyo	REL
esakhayo	REL
engagudanga	REL
yeziphathamandla	POSS09
kweshishini	POSS15
kwelizwe	POSS15
benezakhono	COP
weekomiti	POSS03
maxhala	N06
efihliweyo	REL
iza	VAUX
nezabasebenzi	ADV
umbhexeshi	N01
ngxaki	N09
neyokuziphumeza	ADV
ufundo-nzulu	N11
linayo	COP
kungekuhlanga	COP
yanikwa	POSS09
nokuthile	ADV
ezihluphekileyo	REL
nasekunciphiseni	ADV
kwekhontraka	POSS15
nepms	ADV
ashiyekileyo	REL
inxaxheba	N09
afanayo	REL
ekunikezelwa	REL
ungabimhle	COP
eseleyo	REL
liselihle	ADJ05
kweentloko	POSS15
nokuphuhlisa	ADV
umxhasi	N01
elingelinye	REL
wokusombulula	POSS03
alimeleyo	REL
loorhulumente	POSS11
isemthethweni	COP
yemveliso	POSS09
ngokuphathelele	ADV
nokujongwa	ADV
ebachaphazela	REL
lesithethe	POSS05
udano	N11
unyamezelwano	N11
kuwonke-wonke	ADVLOC
eyimivuka	REL
phucula	V
lweengingqi	POSS11
nokusilela	ADV
dlela	V
sokubeka	POSS07
emaphandleni	NLOC
25(1)	NUM
kukhuselo	NLOC
nolwahlukenenyo	ADV
zengqondo	POSS10
kwewadi	POSS15
namalungelo	ADV
1969	NUM
e	ABBR
anokunceda	REL
nolwamkelo	ADV
zoba	V
nakwizisombululo	ADV
emalunga	REL
nambitha	V
kubaphathi	NLOC
nokunciphisa	ADV
banabathunywa	COP
zabahlali	POSS08
ngeziphumo	ADV
ezidla	REL
wokuzalisa	POSS03
neeforam	ADV
lwabachaphazelekayo	POSS11
nomahlulelane	ADV
sokuqinisekisa	POSS07
nesishwankathelo	ADV
kwesikolo	POSS15
iimpendulo	N10
eziphezulu	REL
ngokuqinisekisa	ADV
i-gep	N09
elingakanani	REL
udidi	N11
se-batho	POSS07
ngaphezu	ADV
lungenayo	COP
ahluka-hlukileyo	REL
ngezobugcisa	ADV
ombi	ADJ03
ineeseti	COP
eliziko	REL
inkokheli	N09
ne-logframe	ADV
i-municipal	N09
uza	VAUX
nokhathalelo	ADV
uliphupha	COP
elidibanisa	REL
ukunakana	N15
ibhokisi	N09
ikwangumsombululi	COP
ezibaxekileyo	REL
abameli	N02
neecbo	ADV
ezinyanzelisiweyo	REL
somntu	POSS07
equlethwe	REL
i-division	N09
ngokungcono	ADV
se-logframe	POSS07
abaninzi	ADJ02
ngokuthembakeleyo	ADV
tyhila	V
nelizimelayo	ADV
somthonyama	POSS07
i-kpi	N09
efunyaniswa	REL
awulolandelelwano	COP
asingelwa	REL
eliqhutywayo	REL
olwakho	REL
kobulunga	POSS15
ugunyaziso	N11
phulukana	V
nobambiswano	ADV
ngokufutshane	ADV
zokunikezelwa	POSS08
njl	ABBR
encitshisiweyo	REL
liluxwebhu	COP
uneekopi	COP
ophuhliswe	REL
itshathi	N09
yelizwi	POSS09
neyawo	ADV
esweni	NLOC
meko	N00
kwe-idp	POSS15
engena	REL
ejongene	REL
aphuhlileyo	REL
njengelungelo	ADV
ahlelelekileyo	REL
bezinto	POSS14
wer&d	POSS03
engama-20	REL
zepalamente	POSS08
kwibhunga	NLOC
i-batho	N09
i-ofisi	N09
nokuqiniswa	ADV
thandabuza	V
dwela	V
mfuneko	N09
ceba	V
bopolitiko	POSS14
yeekomiti	POSS09
ubugebenga	N14
lokuhlala	POSS05
zizonke	COP
joyina	V
ngokwentando	ADV
esibangele	REL
zezi	POSS08
yasemthethweni	POSS09
lwezesondo	POSS11
nesiseko	ADV
phambi	ADV
boluntu	POSS14
egameni	NLOC
msebenzi	N01
kwelama-67	NLOC
andlala	V
singezantsi	REL
konyaka	POSS15
kwabanye	POSS15
kobomi	POSS15
athiwe	REL
ngokucacisa	ADV
nabanyulwe	ADV
zomgaqo-siseko	POSS10
nenefuthe	ADV
oomama	N02a
ehambisa	REL
nezikrokro	ADV
ngapha	ADV
anjengeforam	REL
kwekamva	POSS15
sabemi	POSS07
lwesicwangciso-nkqubo	POSS11
kwiimfuneko	NLOC
engqongileyo	REL
ekusetyenzwa	REL
kumbutho	NLOC
ukwisicwangciso	COP
kubathathi-nxaxheba	NLOC
ngovelwano	ADV
kweziphi	ADJLOC
ebuhlwempini	NLOC
ngokukhawulezileyo	ADV
nokucwangciswa	ADV
kwezi	CDEMLOC
kwanokwandisa	ADV
zesiganeko	POSS08
june	FOR
yozalisekiso	POSS09
nakumalungu	ADV
abohlukeneyo	REL
ofanelekileyo	REL
olugcweleyo	REL
agqithisileyo	REL
amaxwebhu	N06
noxilongo	ADV
amanyanise	REL
zamazwe	POSS10
unomathotholo	N01a
edurban-gauteng	NLOC
ephezulu	REL
esakhulayo	REL
nezicwangciso-buqili	ADV
zezigqibo	POSS10
nokuyila	ADV
okungalinganiyo	REL
kwizowuni	NLOC
asebenza	REL
kokwenziwa	POSS15
bubuso	COP
yomjikelo	POSS09
ngokuthe	ADV
abangaqhagamshelana	REL
nowenza	ADV
noqeqesho	ADV
lwesixhobo	POSS11
kushishino	NLOC
kwezesicwangciso-qhinga	NLOC
nokuqal'ugwebe	ADV
isivuno	N07
isincedisi	N07
nokuqhuba	ADV
beshifu	POSS02
ngokuhlalutya	ADV
ibengumthwalo	COP
umjikelezo	N03
wexesha	POSS03
sababhexeshi	POSS07
kuthungelwano	NLOC
ahluka	V
ezinobungozi	REL
okhululekileyo	REL
bopha	V
singela	V
mbandela	N03
kunye	CONJ
yabanini	POSS04
nowokukhangela	ADV
kwamanxeba	POSS15
nokwananiselana	ADV
amadoda	N06
zimbo	N08
ehambelanayo	REL
sewadi	POSS07
800mw	ABBR
yokuphelisa	POSS09
echithwe	REL
yangumyinge	COP
kwiindleko	NLOC
zikamasipala	POSS10
7.00	NUM
neemvula	ADV
kwiithagethi	NLOC
nawuphina	ADV
lweengxelo	POSS11
namacebiso	ADV
eqhuba	REL
nokuthelekiswa	ADV
athenjiweyo	REL
sicwangciso	N07
kwiinzuzo	NLOC
ubume	N14
okusingqongileyo	REL
nkxaso	N09
sokuzigwebela	POSS07
abanentlonelo	REL
elinyuliweyo	REL
nabani	INTER
oya	REL
kwiintlobo	NLOC
ngentla	ADV
ekunye	COP
yila	V
olukhuphisanayo	REL
nokufikeleleka	ADV
nophuculo	ADV
neenkundla	ADV
okuphucula	REL
inguqulelo	N09
tshitsha	V
zangaphandle	POSS10
osezantsi	REL
kukusingasinga	COP
bezimbiwa	POSS14
zokupaka	POSS10
equka	REL
intshayelelo	N09
nangumgangatho	ADV
neefom	ADV
ukungabinamagingxigingxi	COP
kubathathi-nxheba	NLOC
bamashishini	POSS02
ithemba	N05
lweenkqubo	POSS11
nakwizindlu	ADV
zengqesho	POSS10
yokuseka	POSS09
zokwabelana	POSS08
suka	V
olulungileyo	REL
iindibano	N09
elingasebenzisa	REL
imanejala	N09
onokuthanda	REL
kungabi	COP
abafumene	REL
umzamo	N03
yokusebenzisa	POSS09
chitha	V
yokwahlula	POSS09
ku-3.2.5	NLOC
zamandla	POSS10
onolwazi	REL
mizekelo	N04
esiyinzuzo	REL
zepotfoliyo	POSS10
ngokukhokelela	ADV
imilinganiselo	N04
ze-pms	POSS10
ilelo	COP
olulungiswe	REL
kunotyalo-mali	ADV
cbo	ABBR
babo	POSS02
kwamarhe	POSS15
yabalandeli	POSS09
izivumelwano	N08
esisodwa	REL
okufutshane	ADJ15
eziyilelwe	REL
nawuphi	ADV
elipheleleyo	REL
nongumsebenzi	ADV
yeempahla	POSS09
thaca	IDEO
inoceba	COP
nokuqoshelisa	ADV
ngokuphindwe	ADV
yezibonelelo	POSS09
ubumi	N14
yobuninzi	POSS09
kwimpumezo	NLOC
zidlulileyo	REL
akwanexhala	COP
anexabiso	REL
inzaliso-mali	N09
yamalungiselelo	POSS04
nelithe	ADV
ngokunyanisekileyo	ADV
nokujoliswe	ADV
ayisayi	VAUX
yokwalatha	POSS04
-	PUNC
ngokuphelela	ADV
iyure	N09
ngokwezelizwe	ADV
kumbono	NLOC
kumasango	NLOC
bemithombo	POSS14
bakarhulumente	POSS02
iimposiso	N10
qhambuka	V
kwaye	CONJ
eseyenziwe	REL
xabiso	N05
nokufumana	ADV
alandelayo	REL
iindima	N10
company	FOR
ngelizwi	ADV
wobutshaphatshapha	POSS03
ingabula-zigcawu	N09
eziphicothiweyo	REL
lemisebenzi	POSS05
lini	ADJ05
zingabi	COP
yekhabhinethi	POSS09
elenziwe	REL
lwamaqonga	POSS11
uba	COP
emazibekwe	REL
senqwelo-moya	POSS07
ebachaphazelayo	REL
azinikezelayo	REL
elibanzi	REL
lesini	POSS05
yokulungisa	POSS09
elolo	REL
anengeniso	REL
novelwano	ADV
oluphakamisa	REL
nocebawewadi	ADV
ngokuququzelela	ADV
ku-1970	NLOC
amaxhala	N06
baneminyaka	REL
isicwangciso	N07
ngokubuyekeza	ADV
sisindululo	COP
omkhulu	ADJ03
ophakathi	REL
ngobuchule	ADV
yangoku	POSS09
othethayo	REL
emanzi	REL
nqaba	V
yethuba	POSS04
izifundo	N08
lilonke	COP
nabahlali	ADV
ekholisa	REL
abakhethwe	REL
nakanjalo	ADV
tshutshisa	V
yokuhlawula	POSS09
beya	VAUX
i-eastern	N09
kwinqanam	NLOC
kweli	CDEMLOC
okuchongileyo	REL
yobuchwepheshe	POSS09
eziphantsi	REL
yeyunivesithi	POSS09
nakwiphondo	ADV
imigaqo	N04
nokucwangcisa	ADV
ziziphathamandla	COP
abangabavoti	REL
solunye	POSS07
sesinye	COP
izidingo	N08
yamanyathelo	POSS09
gazette	FOR
nasekubekweni	ADV
yokuvelisa	POSS09
nejaji	ADV
nelizwi	ADV
isebe	N05
kwiinkonzo	NLOC
eziyibangayo	REL
onokukunceda	REL
phucuka	V
amafama	N06
zasemaphandleni	POSS10
yiphi	COP
ngokuqaqambisa	ADV
smith	NPP
ngowama-24	ADV
ezitratweni	REL
ezizemidla	REL
ngezinto	ADV
ngokulula	ADV
lengxaki	POSS05
ikhontrakthi	N09
nococeko	ADV
ngumamkeli	COP
ecacileyo	REL
ezintlanganisweni	NLOC
kobungcali	POSS15
nokunyanisekiswa	ADV
kwidrafti	NLOC
nalungisayo	ADV
kwemozulu	POSS15
ezikhokelela	REL
maqela	N06
kweemfuno	POSS15
kwisabelo	NLOC
zentlanganiso	POSS08
ezingama-20	REL
ezinokuqhutywa	REL
imitha	N04
abasebancinci	ADJ02
ikhoyo	COP
neklinikhi	ADV
olungacwangciselwanga	REL
nasekufikeleleni	ADV
owakhe	REL
kwii-ngo	NLOC
isiswangciso	N07
tshixa	V
neentlobo	ADV
kwizimvo	NLOC
esiphendula	REL
yamaqalela	POSS09
kwasekuhlaleni	POSS15
nemisebenzi	ADV
lweeyantlukwano	POSS11
yezolimo	POSS04
ngokuveliswa	ADV
baya	VAUX
zisenokuba	COP
lona	PROEMP11
zimela	V
nokubhexesha	ADV
amawaka	N06
framework	FOR
zigqeba	N08
kwenkonzo	POSS15
wamaphondo	POSS01
sihloko	N07
enokufuna	REL
eyidlalile	REL
esokuqala	REL
kweenkqubo	POSS15
kpi	ABBR
ezivelileyo	REL
nokucenga	ADV
lwabamnyama	POSS11
lisisakhelo	COP
onokujongana	REL
eziliqela	REL
bakwaziyo	REL
lobutyebi	POSS05
irhafu	N09
kokukhula	POSS15
wedolophu	POSS01
zeemfuno	POSS08
kwifliptshathi	NLOC
xinezelelo	N00
sokusebenza	POSS07
ezenziweyo	REL
olunobulunga	REL
nangenza	ADV
okugcinakalayo	REL
nasekukhuseleni	ADV
lombuso	POSS05
nabadala	ADV
kwizigqibo	NLOC
negalelo	ADV
yokubhala	POSS09
eligcinakalayo	REL
kopolitiko	POSS15
yoxolelwaniso	POSS09
wokoluka	POSS03
nokuphuculwa	ADV
yi-cbp	COP
imanganisi	N09
iveki	N09
aliqela	REL
nqaku	N09
owamkelekileyo	REL
ngokulima	ADV
ezingaphaya	REL
inqaku	N05
ngemicimbi	ADV
uthotho	N11
ngababini	COP
i-idp	N09
zabathengisi	POSS08
benkxaso	POSS14
komntu	POSS15
esingavumelekanga	REL
fika	V
yasetshwane	POSS09
buqu	N14
sokubandakanya	POSS07
ngoomasipala	ADV
gcwalisa	V
zezifo	POSS08
abaphantsi	REL
ngokwembali	ADV
vuma	V
ecwangcisayo	REL
kuwadi	NLOC
amarhe	N06
imifuziselo	N04
hayi	INT
ngesithili	ADV
kwisixeko	NLOC
beprojekthi	POSS02
jikeleza	V
kwasekhaya	POSS15
nasezitalatweni	ADV
lokuqala	POSS05
kwisimilo	NLOC
nokwamkelwa	ADV
oqhuba	REL
namagosa	ADV
kwiinkqubo	NLOC
yembali	POSS04
sela	V
kungenxa	COP
besicwangciso-nkqubo	POSS14
izityalo	N08
lonyulo	POSS05
imbali	N09
kumjikelo	NLOC
nokutotoba	ADV
neemakha	ADV
kwamanani	POSS15
kuzalisekiso	NLOC
imilo	N09
njengabanoxanduva	ADV
ngokwabagunyaziswa	ADV
kwiajenda	NLOC
samasebe	POSS07
enye	ADJ09
sisikhokelo	COP
soqeqesho	POSS07
okuveza	REL
kwintlanganiso	NLOC
le-idp	POSS05
mithetho-siseko	N04
eqikelelweyo	REL
yabahlawuli	POSS04
olungeluhlanga	REL
enzuzo	POSS06
ngenene	ADV
obunokuthi	REL
olunge	REL
sisiseko	COP
kwi-east	NLOC
zorhwebo	POSS10
injongo	N09
abangaphangeliyo	REL
imivuzo	N04
lolwazi	POSS05
iitheyibhile	N10
nendima	ADV
ngokufanelekileyo	ADV
olubavumela	REL
imimiselo	N04
lwesicwangciso	POSS11
kukazwelonke	POSS15
nokulinganisela	ADV
qonga	N05
eenkqubo	POSS06
lwamasebe	POSS11
nobunye	ADV
nokhuselo	ADV
i-intergovernmental	N09
nakwizicwangciso	ADV
abasenokuba	REL
esivelisa	REL
inohlahlo	COP
nzala	N09
kungangabikho	COP
ngokusekwe	ADV
kwingingqi	NLOC
unako	COP
nokuvavanywa	ADV
ezixabisekileyo	REL
seidp	POSS07
nommeli	ADV
engenye	REL
kwiikomiti	NLOC
nokuyichaphazela	ADV
bubudala	COP
yobungcali	POSS04
ngeengxowa-mali	ADV
nezokunikezela	ADV
lomhlaba	POSS11
fikelela	V
wendlela	POSS03
nokuthandabuza	ADV
tshaya	V
ngokutyelela	ADV
kuya	VAUX
lwabahambi	POSS11
ngoququzelelo	ADV
inyikityha	N09
kulumano-ndlebe	NLOC
olunokungxala	REL
obuphakathi	REL
yokunikezela	POSS09
nee-cbo	ADV
esiya	REL
ngemfuneko	ADV
kweshishi	POSS15
ii-swot	N10
obudala	POSS06
kwezigqibo	POSS15
eziphathelele	REL
kwenjongo	POSS15
ze-mfma	POSS10
nasekomelezeni	ADV
ecela	REL
lolungiso	POSS05
ohlalutyo	POSS06
yasemzimbeni	POSS09
namaqela	ADV
lwakho	POSS11
oluqhubekayo	REL
ezifana	REL
uthutho	N11
amagosa	N06
nokuqhubekeka	ADV
umbeki	N01a
lama-65	POSS05
ubuso	N14
kuluhlu	NLOC
yorhwaphilizo	POSS04
zii-exco	COP
yena	PROEMP01
njengesiza	ADV
kokubaluleka	POSS15
kwifuthe	NLOC
zombini	PROQUANT10
nemiyalelo	ADV
nabexesha	ADV
kwindlela	NLOC
ekuthethwa	REL
ekubhalwe	REL
enyanisekileyo	REL
nokuphawulwa	ADV
uqobo	N11
ngokuxhaswa	ADV
kwizikhundla	NLOC
akukuba	COP
ezikuluntu	REL
nangeziphi	ADV
amalungiselelo	N06
ngokuchonga	ADV
mithombo	N04
sesamagosa	COP
esixekweni	NLOC
lecandelo	POSS05
lelizwe	POSS05
000mw	ABBR
'	PUNC
hlahlela	V
ngokwamalungelo	ADV
kuduru	COP
oluphezulu	REL
be-idp	POSS02
abalinikayo	REL
kwe-cbp	POSS15
zemizi-mveliso	POSS10
yamanyama	POSS09
maxabiso	N06
kumalunga	COP
kugcino	NLOC
we-0.5	POSS03
echaza	REL
amakhulukazi	ADJ06
obusekelwe	REL
goduka	V
yobumeli	POSS09
okukhawulezileyo	REL
namakhwenkwe	ADV
akumazantsi	REL
kwiprojekthi	NLOC
olungxabalaza	REL
kumakhaya	NLOC
olwaphulo-mthetho	POSS06
yeefestival	POSS04
kupolitiko	NLOC
kwenkqubo	POSS15
nakunxweme	ADV
ibhodi	N09
zonxibelelwano	POSS10
elawulwa	REL
amashishini	N06
umgangatho	N03
nezindululo	ADV
elichongiweyo	REL
kunobundlongondlongo	COP
axhalabisayo	REL
nokumema	ADV
ikufutshane	COP
zeengxowa-mali	POSS08
lesixeko	POSS05
yokugqitywa	POSS04
sangaphambili	POSS07
okungakumbi	REL
yesixa-mali	POSS09
yintsukaphi	COP
yepalamente	POSS09
zeenkqubo	POSS10
vumela	V
lengingqi	POSS05
kwamaphulo	POSS15
somntwana	POSS07
engumahluko	REL
kunxulumano	NLOC
lonxibelelwano	POSS11
we-10	POSS03
nezenziwe	ADV
yokugcina	POSS04
ezivelayo	REL
esirhweba	REL
esomalia	NLOC
imandla	REL
ziganeko	N08
esetyenziswe	REL
noshishino	ADV
kokulawula	POSS15
emihlanu	ADJ04
equlunqwe	REL
phicotha	V
olukumgangatho	REL
kurhwaphilizo	NLOC
obungaphandle	REL
athathwa	REL
abajamelana	REL
banomsindo	COP
endleleni	NLOC
evela	REL
kungquzulwano	NLOC
dimbaza	V
kwezoshishino	NLOC
angakhethi	REL
ngentsimbi	ADV
wesikhokelo	POSS03
sokuqulunqa	POSS07
mnye	ADJ03
eliyibhakana	REL
grumba	V
kwezikhundla	POSS15
kwigqugula	NLOC
kwabantu	POSS15
nequka	ADV
wamabhinqa	POSS03
nogqithiso	ADV
unxibelelwano	N11
ube	COP
imimandla	N04
nzaliso-mali	N09
rhoqo	IDEO
omeleza	V
olusebenzisanayo	REL
impatho	N09
nongquzulwano	ADV
lokukhwela	POSS05
kucalucalulo	NLOC
nasebutsheni	ADV
wokufundwa	POSS03
ugxininiso	N11
phuhlisa	V
nokufundisa	ADV
ehla	V
ezizezi	REL
yokubekwa	POSS09
sokuphuhlisa	POSS07
lube	VAUX
wengxaki	POSS03
kwamaqumrhu	POSS15
kunamandla	COP
ngokukhula	ADV
nogawulayo	ADV
negqibeleleyo	ADV
sabahlali	POSS07
exesha	POSS06
yimfuno	COP
lwezisombululo	POSS11
utitshala	N01a
okuza	REL
ezingqinisisekayo	REL
iintlobo	N10
nolungelelaniso	ADV
eyakhayo	REL
ngemfezeko	ADV
othe	REL
olubonisa	REL
woomasipala	POSS03
kwiziphatha-mandla	NLOC
ngolungiselelo	ADV
iingcebiso	N10
ezityhilwayo	REL
engabizi	REL
zokubusiphula	POSS10
ukutshona	N15
imvelaphi	N09
njengoceba	ADV
wezinto	POSS03
elithile	REL
kumathuba	ADVLOC
awaneleyo	REL
wanalo	COP
ingqwalaselo	N09
lwexabiso	POSS11
zefet	POSS10
ayizizo	COP
wolawulo	POSS03
ngokucutha	ADV
lamalungelo	POSS05
nakumaqela	ADV
enzakala	V
asoloko	REL
aphula	V
yothutho	POSS09
asinaxesha	COP
obohlukeneyo	REL
esintshaphantshapha	REL
zokunciphisa	POSS10
lukawonkwonke	POSS11
nokuphanda	ADV
kwifiptshathi	NLOC
sakudala	POSS07
enengxaki	REL
unyawo	N11
cinezela	V
olungezatsi	REL
nyibilika	V
wasemsebenzini	POSS03
eyonyulwe	REL
lakukhalaza	POSS05
mali	N00
nokuqeqesha	ADV
ibatho	N09
yokusebenza	POSS09
malungu	N06
phula	V
kwiingxoxo	NLOC
ngokuba	ADV
kwinguqu	NLOC
namanye	ADV
lwamazwe	POSS11
ngokwentlalo	ADV
yimikhuhlane	COP
lwengingqi	POSS11
irente	N09
nenxaxheba	ADV
ewaterberg	NLOC
ahlalelayo	REL
izenzo	N08
bubulungisa	COP
yolungiso	POSS09
eblowu	POSS06
komhlaba	POSS15
yokuguqulwa	POSS09
abasisiseko	REL
khawuleza	V
umcimbi	N03
kwidolophana	NLOC
okuqulathiweyo	REL
yokuveza	POSS09
kwelokishi	POSS15
imephu	N09
zokucwangcisa	POSS10
okuphucukileyo	REL
eziza	REL
yokuzintlitha	POSS09
yesibalo	POSS04
elidlamkisayo	REL
aphawulekayo	REL
kwizikolo	NLOC
ebonisa	REL
wokutyisa	POSS03
ngokwelizwe	ADV
imvula	N09
nezi	ADV
kweemathiriyeli	POSS15
kwale	POSS15
semali	POSS07
obunganyusa	REL
kwiingqesho	NLOC
emakwenziwe	REL
zeekliniki	POSS10
uze	VAUX
ngaloo	ADV
ngoluhlu	ADV
okunobakho	REL
ququzela	V
abamele	REL
samabanga	POSS07
msinyane	ADV
kwir&d	NLOC
omzantsi	POSS06
kungakhange	VAUX
uya	VAUX
ngokungayelelananga	ADV
isiphelo	N07
alunambane	COP
ezohlukeneyo	REL
ekwiimeko	COP
siyinkqubo-sikhokelo	COP
wokukhula	POSS03
oluziphatha	REL
efliptshathi	POSS06
zeenkonzo	POSS10
yimixholo	COP
amasebe	N06
kokusetyenziswa	POSS15
abangabantu	REL
ebhengeza	REL
icuba	N05
eninzi	ADJ09
anabasebenzi	REL
zokulingana	POSS10
entlantlu-mbini	REL
nezivumelwano	ADV
zamaphandle	POSS10
vula	V
zikwezinye	COP
hlanganisa	V
abahlala	REL
yokujolisa	POSS09
okuhlanganisa	POSS06
maninzi	ADJ06
luze	VAUX
iimpembelelo	N10
wonxibelelwano	POSS03
municipality	FOR
ebangqongileyo	REL
kwiinkcubeko	NLOC
kubanini	NLOC
sifo	N07
yi-inshorensi	COP
ophuhlisayo	REL
bamaqalela	POSS14
yokuqhutywa	POSS09
wedemokhrasi	POSS01
esithile	REL
enqabileyo	REL
neenkuthazo	ADV
neza	ADV
kufuphi	ADV
lwesininzi	POSS11
wasekuhlaleni	POSS03
ekume	REL
kweekomiti	POSS15
lokugqithisa	POSS11
olunobulungisa	REL
ocetywayo	REL
abanaxanduva	COP
eyithintelayo	REL
kunebhaskithi	ADV
magalelo	N06
ngokuphathelelene	ADV
ekhule	REL
yanamagunya	POSS09
orhwebo	POSS06
magqabantshintshi	N06
kowiso-mthetho	POSS15
enoncedo	REL
enamaqela	REL
akamhlanga	COP
yamanye	POSS04
olusandula	REL
ozifunayo	REL
yasebrithani	POSS09
kumalungelo	NLOC
abancinci	ADJ02
lama-35	POSS05
esinzulu	REL
acwangciselweyo	REL
zokutshintsha	POSS10
kangakanani	ADV
yokucwangcisa	POSS09
states	NPP
kunakwiingxaki	ADV
ephumelelayo	REL
planning	FOR
necwecwe	ADV
lamntu	POSS05
kwiintlangano	NLOC
utyalo-mali	N11
nokuphilisana	ADV
wokusoloko	POSS03
nongcoliseko	ADV
onke	PROQUANT06
umququzeleli	N01
obugqithisileyo	REL
bakhulu	COP
chaza	V
nakwimizi-mveliso	ADV
lomsetyenzana	POSS05
nokufana	ADV
abathetha	REL
o.k.t.	ABBR
elingafanelekanga	REL
isangqa	N07
naxesha	ADV
uzalisekiso	N11
nesaleko	ADV
lonikezelo	POSS05
kakubi	ADV
ngokubhekisele	ADV
ulibaziseko	N11
zangasese	POSS10
kwizinga	NLOC
nokuba	ADV
umvuzo	N03
kwezo	ADVLOC
lwakutsha	POSS11
lifutshane	COP
phezulu	ADV
enokwenzeka	REL
elinye	ADJ05
kweenkcukacha	POSS15
iingxoxo	N10
kwemilinganiselo	POSS15
oluqhutywe	REL
u-umzimvubu	N01a
unawo	COP
esiphuhliswe	REL
nokunxulumana	ADV
ngobungqina	ADV
zokuxhobisa	POSS10
banako	COP
bewadi	POSS02
vota	V
ngokusebenzisa	ADV
olawulayo	REL
nenkqubo-sikhokelo	ADV
okunokuxhuzula	REL
ngqiqo	N09
abangenamisebenzi	REL
lisiya	VAUX
odliwano-ndlebe	POSS06
gwenxa	ADV
nokukhuthazwa	ADV
amanzi	N06
oluzele	REL
zengxaki	POSS10
ukrwaqulo	N11
lengeniso	POSS05
amajelo	N06
lwendawo	POSS11
budgeting	FOR
lokungoneliseki	POSS11
act	FOR
wamalungiselelo	POSS03
kwipolitiki	NLOC
e-idp	POSS06
kokuqala	POSS15
sisonke	PROQUANT07
engenaluphazamiseko	REL
uye	VAUX
ezinamathuba	REL
wemfundo	POSS03
zolonwabo	POSS08
entweni	NLOC
ulwelo	N11
chanaba	V
imiceli-mngeni	N04
zenyathelo	POSS08
ntsokotha	V
ejolise	REL
ngumthetho	COP
anezakhono	REL
unesaziso	COP
ngokuqwalasela	ADV
avelileyo	REL
lungelelwano	N11
umz.	ABBR
ababakhonzayo	REL
ibe	COP
abanokuthetha	REL
engqiyame	REL
caphula	V
abathathe	REL
nokuzithemba	ADV
neepatheni	ADV
lwengqesho	POSS11
yokuncedisa	POSS04
ibali	N05
lwezimbo	POSS11
okusemthethweni	REL
kanjalo	ADV
alawula	REL
lunezixhobo	COP
lokusebenza	POSS11
yaze	VAUX
e-1	REL
ilinyathelo	COP
esixhenxe	REL
bokwenza	POSS14
kukhathalelo	NLOC
engeyiyo	REL
zokuphumeza	POSS10
yangaphakathi	POSS09
banesabelo	COP
zokuqhuba	POSS10
linye	ADJ05
wabemi	POSS03
yokukhohlakala	POSS09
ogqithisela	REL
zojoliso	POSS10
ziziphumo	COP
anxulumene	REL
phantsi	ADV
ama-33%	N06
lokunikeza	POSS11
nakwiiprojekthi	ADV
mngxuma	N03
sabantu	POSS07
kodwa	CONJ
nokudambisa	ADV
kubulunga	NLOC
umhla	N03
semthethweni	NLOC
zolwazi	POSS10
kawonkewonke	POSSKA
izicwangciso-qhinga	N08
i-powerpoint	N09
nasekufundiseni	ADV
ngokuqinisekileyo	ADV
zabantwana	POSS10
ekulula	REL
ngenani	ADV
abazibeke	REL
lumka	V
yokuziphatha	POSS09
unamaqela	COP
uvandlakanyo	N11
ikras	N09
onempembelelo	REL
bubungcali	COP
ngumphathiswa	COP
kweqela	POSS15
ngezibini	ADV
nequlethwe	ADV
abahlali	N02
eyakhiwe	REL
ngokubanika	ADV
okusondeleyo	REL
ezendele	REL
ezingaphezu	REL
amahlanu	ADJ06
njengearhente	ADV
njengomahlulelane	ADV
abamakhaya	REL
abathathi-nxaxheba	N02
leegadi	POSS05
nabanokukulindela	ADV
okwelizwe	ADV
kwi-10	NLOC
isikolo	N07
nasekuhanjisweni	ADV
elikhethiweyo	REL
lomthetho	POSS05
kwicala	NLOC
uxanduva	N11
nokubeka	ADV
ezabonakala	REL
owesibini	REL
ngokugcweleyo	ADV
kokubuyiselwa	POSS15
komiti	N10
bemi	N06
ezingomgaqo-siseko	REL
ngokuchanekileyo	ADV
nee-mec	ADV
elikwisicwangciso	REL
hamba	V
qonda	V
ngokusebenza	ADV
ngokuphikisayo	ADV
umboneleli	N01
chwetheza	V
kwemingeni	POSS15
abacwangcisi	N02
kwindlu	NLOC
nakuba	ADV
ezisezingqondweni	REL
bhida	V
alinganayo	REL
olunye	ADJ11
